1001818326	20210831	202108	2021	2021.6603											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	15	1	10	3.97022332506204	0								4	Kinross, New South Wales, Australia	AS	AS02	5096	-32.7667	151.75	35399	4	Kinross, New South Wales, Australia	AS	AS02	5096	-32.7667	151.75	35399	20210831110000	https://www.dailyrecord.co.uk/news/local-news/rannoch-looks-community-future-old-24874947
1001818327	20210831	202108	2021	2021.6603											CVL	VILLAGE						CVL			1	040	040	04	1	1.0	5	1	5	4.37375745526839	0								4	Lunana, Punakha, Bhutan	BT	BT15	5968	28.05	90.1667	228834	4	Lunana, Punakha, Bhutan	BT	BT15	5968	28.05	90.1667	228834	20210831110000	http://www.koreatimes.co.kr/www/opinion/2021/08/162_314778.html
1001818328	20210831	202108	2021	2021.6603											CVLEDU	COMMUNITY						CVL	EDU		1	0841	084	08	2	7.0	4	1	4	3.15985130111525	0								3	Lehigh University, Pennsylvania, United States	US	USPA		40.6065	-75.3802	1179159	3	Lehigh University, Pennsylvania, United States	US	USPA		40.6065	-75.3802	1179159	20210831110000	https://www.buckscountycouriertimes.com/story/news/2021/08/31/bucks-county-community-college-offers-coronavirus-vaccine-lottery/5653421001/
1001818329	20210831	202108	2021	2021.6603											DEU	HAMBURG	DEU								1	042	042	04	1	1.9	2	1	2	1.02040816326531	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20210831110000	https://www.sportbible.com/football/football-cristiano-ronaldo-is-set-to-become-manchester-uniteds-no-7-20210831
1001818330	20210831	202108	2021	2021.6603											DEU	HAMBURG	DEU								1	042	042	04	1	1.9	6	1	6	1.02040816326531	0								4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20210831110000	https://www.sportbible.com/football/football-cristiano-ronaldo-is-set-to-become-manchester-uniteds-no-7-20210831
1001818331	20210831	202108	2021	2021.6603											EDU	STUDENT						EDU			1	033	033	03	1	5.2	5	1	5	2.3696682464455	0								4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	1	Hungary	HU	HU		47	20	HU	20210831110000	https://allafrica.com/stories/202108310469.html
1001818332	20210831	202108	2021	2021.6603											EDU	ECONOMIC EXPERT						EDU			0	040	040	04	1	1.0	5	1	5	-0.21186440677966	0								4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20210831110000	https://techcrunch.com/2021/08/31/us-giants-top-tech-industrys-100m-a-year-lobbying-blitz-in-eu/
1001818333	20210831	202108	2021	2021.6603											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	1	1	1	-2.31292517006803	0								3	Walton County, Florida, United States	US	USFL		30.6257	-86.1666	295727	3	Walton County, Florida, United States	US	USFL		30.6257	-86.1666	295727	20210831110000	https://www.nwfdailynews.com/story/news/coronavirus/2021/08/31/walton-county-school-district-reports-rise-covid-cases-quarantines/5648817001/
1001818334	20210831	202108	2021	2021.6603											ESP	BARCELONA	ESP								1	120	120	12	3	-4.0	3	1	3	1.10803324099723	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20210831110000	https://www.ibtimes.co.uk/barcelona-told-13-goal-attacker-will-not-move-deadline-day-deal-not-possible-1694006
1001818335	20210831	202108	2021	2021.6603											ETH	ETHIOPIA	ETH								0	172	172	17	4	-5.0	2	1	2	-6.25	0								4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20210831110000	https://www.msn.com/en-us/news/world/over-7000-schools-damaged-by-tigray-war-ethiopia-minister/ar-AANVLCv
1001818336	20210831	202108	2021	2021.6603											FJIGOV	FIJI	FJI					GOV			1	042	042	04	1	1.9	5	1	5	1.6	0								1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20210831110000	http://www.ipsnews.net/2021/08/data-platform-helps-pacific-island-countries-collect-analyse-act-information/
1001818337	20210831	202108	2021	2021.6603											FRA	FRANCE	FRA								1	061	061	06	2	6.4	10	1	10	5.64263322884013	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20210831110000	https://www.timeoutdubai.com/news/473180-22-karat-gold-vada-pao-karama
1001818338	20210831	202108	2021	2021.6603											GBR	BIRMINGHAM	GBR								1	014	014	01	1	0.0	8	1	8	4.21686746987952	0								4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	20210831110000	https://www.southwalesargus.co.uk/news/19546945.peaky-blinders-writer-commonwealth-games-ceremonies/
